Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Name
55,26,42,22.4321925,67.91795598,5.817188979,156,Sweetcorn,sandy clay loam
56,29,38,22.2340281,67.8679478,5.994061164,141,Sweetcorn,sandy loam
59,27,42,22.13025003,67.38343754,5.995876238,157,Sweetcorn,sandy clay loam
63,26,42,23.45196044,68.17687949,6.158189362,133,Sweetcorn,sandy clay loam
58,26,37,21.39300041,73.89926138,6.130409832,147,Sweetcorn,sandy loam
61,29,40,20.95141352,76.76535799,6.106541953,135,Sweetcorn,sandy loam
60,25,38,22.34286983,72.76260742,5.888925324,132,Sweetcorn,sandy loam
63,27,38,22.40585783,73.70612304,5.929378971,149,Sweetcorn,sandy loam
58,28,42,21.24808828,75.7642243,5.824885907,159,Sweetcorn,sandy clay loam
62,27,37,22.02692512,69.20825129,5.879890833,137,Sweetcorn,sandy loam
57,27,41,21.35964152,70.90298635,6.013849671,131,Sweetcorn,sandy clay loam
63,30,39,22.51501175,70.94274106,6.155461497,135,Sweetcorn,sandy loam
62,27,41,21.72644819,69.889426,5.823682037,147,Sweetcorn,sandy clay loam
59,26,37,22.48474039,70.92952297,5.82792295,157,Sweetcorn,sandy loam
55,26,40,22.50143276,73.4984778,6.121069375,141,Sweetcorn,sandy loam
62,26,38,22.87981433,72.72749438,6.146142918,132,Sweetcorn,sandy loam
59,28,40,21.19659337,69.88317717,6.103478914,146,Sweetcorn,sandy loam
57,28,42,22.83902139,72.02934579,6.001902514,130,Sweetcorn,sandy clay loam
55,28,42,21.46558557,67.58067235,5.895052929,130,Sweetcorn,sandy clay loam
61,25,38,23.37651174,68.87590217,6.036720036,153,Sweetcorn,sandy loam
55,30,41,23.17451997,71.7655472,5.820783736,131,Sweetcorn,sandy loam
64,28,37,20.73757577,68.34716317,5.985611072,141,Sweetcorn,sandy loam
29,22,37,16.72886284,79.93213492,6.140882305,116,Carrot,sandy loam
28,22,37,16.31003444,83.36073477,6.173270862,111,Carrot,sandy loam
26,18,33,15.67255713,79.5107282,6.280790103,124,Carrot,sandy loam
27,20,35,17.20285736,79.38143275,6.358678532,128,Carrot,sandy loam
25,19,32,16.10576122,81.36948477,6.416605269,134,Carrot,sandy loam
33,18,37,14.95066089,81.11513034,6.134306482,128,Carrot,sandy loam
31,21,32,16.58555588,76.39498132,6.366429462,131,Carrot,sandy loam
27,21,36,16.93792657,78.58185352,6.402466699,120,Carrot,sandy loam
29,17,32,17.31644275,76.29153174,6.276717335,112,Carrot,sandy loam
33,17,34,17.39626587,80.34377364,6.1329384,125,Carrot,sandy loam
27,22,37,15.29469576,82.94416401,6.234215454,111,Carrot,sandy loam
31,19,34,16.67782011,83.46540946,6.164417373,129,Carrot,sandy loam
27,17,35,14.81692678,78.74867452,6.346723735,132,Carrot,sandy loam
28,19,35,14.78726852,80.67537309,6.115642598,109,Carrot,sandy loam
26,22,33,16.93595875,80.29148821,6.346682952,110,Carrot,sandy loam
27,22,35,14.85476169,75.6078537,6.393481592,119,Carrot,sandy loam
33,18,36,17.13350012,75.56579969,6.236513477,112,Carrot,sandy loam
27,19,33,16.03219312,75.45360365,6.4911252,111,Carrot,sandy loam
29,17,35,17.13172264,84.3251079,6.294005201,106,Carrot,sandy loam
30,21,37,16.62007468,80.89862513,6.125745125,112,Carrot,sandy loam
33,21,33,16.88296749,75.10215327,6.123610659,105,Carrot,sandy loam
29,22,32,15.689429,84.42073874,6.248650467,119,Carrot,sandy loam
28,22,35,17.30871106,83.39530716,6.233063935,132,Carrot,sandy loam
34,18,36,15.38881454,75.35461223,6.30767171,109,Carrot,sandy loam
32,17,34,16.93462858,84.6117991,6.275930782,119,Carrot,sandy loam
25,18,32,14.66022971,80.87753545,6.401576419,105,Carrot,sandy loam
31,18,33,17.02421761,78.63115436,6.360028548,122,Carrot,sandy loam
31,20,35,15.97575367,80.07554628,6.426436658,105,Carrot,sandy loam
29,19,34,16.21860926,80.69894207,6.461985793,117,Carrot,sandy loam
30,18,36,17.26068074,81.56595984,6.181855917,119,Carrot,sandy loam
26,17,36,15.89724234,78.31455665,6.315908018,118,Carrot,sandy loam
33,19,37,16.55311403,80.40248528,6.184994875,116,Carrot,sandy loam
31,17,36,17.00510659,84.957165,6.346075536,132,Carrot,sandy loam
31,21,34,16.16437834,81.20230112,6.29167297,120,Carrot,sandy loam
27,18,32,16.65804042,78.00610666,6.479953485,105,Carrot,sandy loam
27,18,35,16.85479747,83.69919059,6.458556082,127,Carrot,sandy loam
33,17,35,16.82545118,81.2633971,6.437868398,124,Carrot,sandy loam
25,21,36,16.55751569,84.02804635,6.406986941,122,Carrot,sandy loam
27,21,32,14.74644465,78.010003,6.398731539,108,Carrot,sandy loam
33,17,33,16.22096452,83.03100239,6.341119112,106,Carrot,sandy loam
33,22,36,16.74189248,82.95011186,6.329906059,133,Carrot,sandy loam
26,20,37,14.68759838,82.9972614,6.46382798,117,Carrot,sandy loam
33,19,34,16.73580327,75.86597686,6.478979926,110,Carrot,sandy loam
31,17,34,15.97232074,75.68762608,6.32784657,127,Carrot,sandy loam
33,20,34,15.30457036,83.01310095,6.318833796,106,Carrot,sandy loam
34,17,32,16.82226668,83.59265766,6.373749476,124,Carrot,sandy loam
27,18,36,14.78736783,81.48795696,6.130706611,126,Carrot,sandy loam
26,21,32,15.77284883,82.84795326,6.22699316,105,Carrot,sandy loam
29,22,33,16.88275521,76.23518337,6.113362133,111,Carrot,sandy loam
31,19,36,17.26832279,77.87189155,6.147318882,119,Carrot,sandy loam
34,19,37,14.98007474,77.28050684,6.381830922,120,Carrot,sandy loam
31,17,35,16.06121954,81.77813245,6.147204053,123,Carrot,sandy loam
32,22,33,17.17764154,78.40595772,6.158765121,134,Carrot,sandy loam
28,22,37,14.90368119,83.18281479,6.451060669,124,Carrot,sandy loam
29,17,36,16.66538155,82.85933521,6.491261585,106,Carrot,sandy loam
31,20,32,15.57555274,80.11019476,6.178583375,122,Carrot,sandy loam
31,18,34,17.02852179,82.64813315,6.294602474,129,Carrot,sandy loam
26,17,33,15.73868952,77.58959871,6.20607114,131,Carrot,sandy loam
29,18,35,16.6030226,83.29465662,6.462584726,117,Carrot,sandy loam
31,18,34,16.84684819,83.50713647,6.179642038,120,Carrot,sandy loam
33,17,32,15.50993658,81.96470468,6.466169186,129,Carrot,sandy loam
34,22,34,14.820826,75.57187605,6.316245276,120,Carrot,sandy loam
26,18,33,15.31378431,84.73396904,6.275791374,109,Carrot,sandy loam
27,19,35,15.2637995,79.32717531,6.206027314,129,Carrot,sandy loam
26,21,32,15.93277987,76.20127977,6.344461083,123,Carrot,sandy loam
29,21,36,16.27527628,81.58540937,6.182443455,113,Carrot,sandy loam
28,21,35,15.16059495,79.29765364,6.481944317,115,Carrot,sandy loam
31,22,36,14.68113361,82.37182658,6.445304927,119,Carrot,sandy loam
25,19,37,15.17055883,75.02308542,6.383154816,111,Carrot,sandy loam
27,20,35,16.05873556,81.62441502,6.413940422,122,Carrot,sandy loam
34,21,36,14.77394881,80.31380746,6.197705932,119,Carrot,sandy loam
30,18,36,14.84917716,79.09368869,6.30171226,116,Carrot,sandy loam
26,20,36,15.90884364,80.15664295,6.383970832,123,Carrot,sandy loam
27,21,35,15.55102194,81.3752724,6.433155933,130,Carrot,sandy loam
27,22,36,17.05010114,77.65032381,6.426537612,124,Carrot,sandy loam
25,18,37,16.9241519,84.36583959,6.122781567,107,Carrot,sandy loam
31,22,32,15.2799167,80.90068317,6.286015025,132,Carrot,sandy loam
33,22,33,15.70031469,79.75153978,6.364766386,121,Carrot,sandy loam
31,21,34,15.79595465,80.6763758,6.46837159,124,Carrot,sandy loam
33,20,34,16.70234012,84.19963093,6.413462392,115,Carrot,sandy loam
26,18,37,16.04934906,82.54060225,6.218583522,127,Carrot,sandy loam
33,17,35,14.56061385,76.09438046,6.330998378,120,Carrot,sandy loam
28,20,37,15.9624286,76.39652685,6.232447986,110,Carrot,sandy loam
27,22,36,16.41789779,81.80206623,6.220116182,111,Carrot,sandy loam
31,19,35,15.19301826,75.29905034,6.453687363,110,Carrot,sandy loam
27,18,37,16.87378176,78.97871793,6.329372292,125,Carrot,sandy loam
28,17,34,15.54677769,81.00071133,6.375200808,117,Carrot,sandy loam
28,17,37,14.80036797,84.07475129,6.393957884,109,Carrot,sandy loam
26,18,35,16.64936256,84.22441168,6.365694543,125,Carrot,sandy loam
33,21,35,15.59932016,82.71587439,6.128980058,131,Carrot,sandy loam
32,22,33,15.0197623,76.986925,6.19581505,113,Carrot,sandy loam
33,21,36,15.68156727,76.50789718,6.297657605,130,Carrot,sandy loam
34,20,32,16.4873397,81.79909157,6.312539067,105,Carrot,sandy loam
31,21,35,14.6965304,76.07205141,6.39375822,117,Carrot,sandy loam
28,22,36,16.65469412,84.46227251,6.231490094,108,Carrot,sandy loam
33,21,35,16.04774151,83.0778318,6.279439847,114,Carrot,sandy loam
26,17,36,15.08659234,81.33314103,6.410058213,121,Carrot,sandy loam
28,21,34,14.99730565,80.16849997,6.372138745,107,Carrot,sandy loam
34,22,32,16.66348475,80.20230314,6.276679577,106,Carrot,sandy loam
33,17,36,17.47808352,78.35257995,6.275016326,116,Carrot,sandy loam
39,18,28,30.20698721,84.37123263,6.59466951,190,Pumpkin,Unknown
35,16,30,28.65268992,92.73896621,6.344634675,202,Pumpkin,sandy loam
44,16,28,27.97269409,92.64344232,6.579530763,201,Pumpkin,Unknown
40,20,29,27.56213514,90.15314475,6.379267675,195,Pumpkin,Unknown
35,16,30,29.84052651,89.68446354,6.267374339,196,Pumpkin,sandy loam
38,15,27,28.061687,89.09740318,6.339344783,202,Pumpkin,Unknown
44,17,26,28.58044066,85.7094496,6.436011468,205,Pumpkin,Unknown
40,19,26,29.39233006,92.26278913,6.59060272,199,Pumpkin,Unknown
42,15,26,28.73745705,92.2500356,6.545645842,186,Pumpkin,Unknown
36,19,25,30.22008993,87.87444157,6.345598184,201,Pumpkin,Unknown
40,18,30,29.22494819,90.38430047,6.428849453,198,Pumpkin,sandy loam
44,18,30,28.99963849,84.38692122,6.510407106,199,Pumpkin,sandy loam
44,16,27,28.81128933,84.42947309,6.228895212,186,Pumpkin,Unknown
40,16,29,30.11233522,85.1717794,6.335074017,204,Pumpkin,Unknown
36,17,25,29.40639929,85.31838611,6.325383761,188,Pumpkin,Unknown
41,18,30,28.9331326,88.15828857,6.519106401,210,Pumpkin,sandy loam
40,19,29,27.70038552,87.10290946,6.499543077,200,Pumpkin,Unknown
43,20,25,28.52709662,83.85673069,6.415888608,192,Pumpkin,Unknown
37,20,25,29.95921554,87.54567603,6.43020872,196,Pumpkin,Unknown
41,20,29,28.83917584,85.89097188,6.217679734,198,Pumpkin,Unknown
39,15,29,27.72012878,91.59692091,6.353663125,188,Pumpkin,Unknown
42,18,29,28.17802575,89.44388189,6.472106324,207,Pumpkin,Unknown
39,19,28,29.37389535,90.31112291,6.462049006,199,Pumpkin,Unknown
41,17,29,28.98160553,88.11474418,6.311805817,198,Pumpkin,Unknown
39,19,30,28.13276943,87.15919692,6.381671392,213,Pumpkin,sandy loam
42,16,26,27.51014354,88.75468085,6.444028829,200,Pumpkin,Unknown
41,17,26,28.61045613,85.41676846,6.459285636,204,Pumpkin,Unknown
35,20,28,29.31324088,88.26570267,6.281825037,198,Pumpkin,Unknown
40,16,27,30.05332534,85.75185471,6.286544266,214,Pumpkin,Unknown
44,15,28,28.99223655,85.91587907,6.523071762,207,Pumpkin,Unknown
42,17,26,30.26433941,84.16043298,6.444684966,213,Pumpkin,Unknown
36,20,28,29.81553523,89.94464518,6.391282101,211,Pumpkin,Unknown
36,19,29,27.945395,87.02868687,6.324037522,213,Pumpkin,Unknown
43,20,25,29.75510649,88.68871529,6.480005459,190,Pumpkin,Unknown
41,15,29,27.50084995,91.26900768,6.290797,209,Pumpkin,Unknown
40,16,30,29.36744138,84.48571913,6.367804678,202,Pumpkin,sandy loam
40,18,28,28.94249355,83.44914086,6.301108719,205,Pumpkin,Unknown
43,18,30,29.73039725,85.73182258,6.570418446,187,Pumpkin,sandy loam
37,16,25,28.87895075,84.58546098,6.373609964,185,Pumpkin,Unknown
40,19,28,28.36152501,85.78952283,6.555819832,193,Pumpkin,Unknown
38,18,30,29.27309745,92.57892164,6.282455471,200,Pumpkin,sandy loam
44,17,28,30.35066622,87.67999663,6.32327974,213,Pumpkin,Unknown
39,18,28,30.30533829,85.1533657,6.496788997,198,Pumpkin,Unknown
38,17,27,29.68050206,85.79120952,6.497878098,198,Pumpkin,Unknown
40,16,26,29.73433259,87.17107511,6.57463277,187,Pumpkin,Unknown
44,19,26,29.04913177,88.80538797,6.532764165,193,Pumpkin,Unknown
41,20,26,28.62181162,83.8738236,6.479446924,205,Pumpkin,Unknown
37,18,25,30.19076493,92.0155996,6.480831028,191,Pumpkin,Unknown
43,18,27,27.75145608,92.0751242,6.582581275,201,Pumpkin,Unknown
37,17,30,28.35041044,83.74734167,6.525529787,213,Pumpkin,sandy loam
35,16,26,27.74125182,85.97989259,6.544443676,196,Pumpkin,Unknown
38,16,26,28.09305884,86.69728485,6.308112958,210,Pumpkin,Unknown
41,20,26,30.03874579,92.24811013,6.443602702,197,Pumpkin,Unknown
39,20,28,30.15896332,87.73110237,6.324593372,213,Pumpkin,Unknown
41,15,25,28.84252133,83.63813912,6.38066599,212,Pumpkin,Unknown
41,17,27,28.62871289,85.12122572,6.492561434,187,Pumpkin,Unknown
38,19,27,27.80519077,92.96983198,6.250098432,211,Pumpkin,Unknown
39,20,30,28.39461401,91.87671317,6.321972319,203,Pumpkin,sandy loam
36,16,25,29.13950148,86.31766781,6.483603965,190,Pumpkin,Unknown
42,15,29,27.8697643,90.21792086,6.298065954,205,Pumpkin,Unknown
37,20,30,29.93546212,91.55328853,6.417761528,208,Pumpkin,sandy loam
41,15,28,29.75957602,86.03726985,6.472778116,193,Pumpkin,Unknown
42,19,27,29.92005599,84.35738099,6.351634151,186,Pumpkin,Unknown
41,19,26,29.19522342,87.03843586,6.249153993,199,Pumpkin,Unknown
41,17,25,29.6108252,92.20731115,6.209554703,197,Pumpkin,Unknown
35,18,28,28.40730462,89.62549368,6.277958647,195,Pumpkin,Unknown
41,20,26,28.64857188,90.71874732,6.236198843,188,Pumpkin,Unknown
40,20,27,29.78492789,89.21609736,6.381647127,195,Pumpkin,Unknown
43,15,30,29.01874091,92.02025723,6.530357413,202,Pumpkin,sandy loam
36,16,28,28.43464723,89.66304514,6.444890305,199,Pumpkin,Unknown
37,18,26,28.18695962,90.54487229,6.204232037,189,Pumpkin,Unknown
44,19,30,27.62563389,86.29757732,6.223054557,204,Pumpkin,sandy loam
38,18,26,27.8968013,85.70681338,6.590216873,203,Pumpkin,Unknown
36,18,30,29.97157168,86.27536938,6.325575292,198,Pumpkin,sandy loam
43,16,26,29.47791407,87.57820391,6.38935688,193,Pumpkin,Unknown
44,15,27,29.7672271,89.01108293,6.200017004,208,Pumpkin,Unknown
36,17,25,27.91813079,84.25040561,6.217399465,204,Pumpkin,Unknown
38,17,28,28.78389019,85.14675148,6.355119256,205,Pumpkin,Unknown
40,15,25,28.09122109,88.11688183,6.347661359,188,Pumpkin,Unknown
37,18,26,28.77532185,87.0361354,6.247326519,211,Pumpkin,Unknown
41,19,26,28.12008915,84.14377796,6.506815303,191,Pumpkin,Unknown
41,16,29,29.27397752,89.42294821,6.284346567,187,Pumpkin,Unknown
41,19,28,27.87416292,90.01034517,6.253716348,208,Pumpkin,Unknown
42,19,27,28.20964008,85.22049532,6.558812317,198,Pumpkin,Unknown
41,17,30,27.69298606,84.20770721,6.20031654,191,Pumpkin,sandy loam
41,20,25,27.66724578,88.53778681,6.389895756,204,Pumpkin,Unknown
35,18,25,28.87312244,90.103449,6.211669275,208,Pumpkin,Unknown
37,17,27,29.88245847,89.19486624,6.306947525,205,Pumpkin,Unknown
37,17,26,28.04310152,90.42780878,6.219124175,213,Pumpkin,Unknown
41,16,26,30.16364132,88.09142063,6.463315145,209,Pumpkin,Unknown
38,15,26,28.86536447,86.08109778,6.283936881,200,Pumpkin,Unknown
38,17,29,28.56226357,83.39333771,6.251825976,204,Pumpkin,Unknown
40,18,26,30.15846612,90.41140635,6.449387573,200,Pumpkin,Unknown
37,17,27,29.89018089,92.13011641,6.502133993,201,Pumpkin,Unknown
41,20,27,30.43746802,90.32507693,6.405969476,199,Pumpkin,Unknown
41,16,30,28.82756875,86.03079958,6.381780942,208,Pumpkin,sandy loam
38,20,26,29.73985555,87.40740359,6.468087689,196,Pumpkin,Unknown
35,17,29,29.90836732,87.48841586,6.495140279,211,Pumpkin,Unknown
41,19,28,29.16934311,89.87565351,6.242934573,191,Pumpkin,Unknown
35,19,28,27.81677725,91.07557662,6.558969747,185,Pumpkin,Unknown
41,23,32,20.18504455,85.83370957,6.080014724,161,Cabbage,sandy loam
39,20,29,19.79022214,82.31009864,6.126561026,185,Cabbage,Unknown
34,23,27,20.17645242,85.26257954,6.095003279,161,Cabbage,Unknown
39,21,29,19.10759911,80.26059422,6.210478911,181,Cabbage,Unknown
37,19,32,20.61254191,83.00219008,6.296268992,176,Cabbage,sandy loam
33,20,28,20.53370885,84.59283261,6.036867427,187,Cabbage,Unknown
35,24,27,21.30894631,84.23650849,6.030088133,166,Cabbage,Unknown
34,24,32,21.33579773,86.02565847,6.219392836,188,Cabbage,sandy loam
41,20,27,20.55208465,80.785442,6.012829361,166,Cabbage,Unknown
33,23,29,20.59574504,86.09517632,6.139790802,188,Cabbage,Unknown
41,20,28,18.81926829,80.76661198,6.217830703,168,Cabbage,Unknown
42,24,30,19.80490913,82.67628332,6.359642481,164,Cabbage,sandy loam
34,24,31,19.51385039,82.38679202,6.203458555,186,Cabbage,sandy loam
42,23,29,19.98178607,87.20653009,6.295654521,163,Cabbage,Unknown
34,21,31,20.90268287,80.44593306,6.26155305,171,Cabbage,sandy loam
35,23,29,19.69769395,87.37549929,6.308629634,162,Cabbage,Unknown
36,24,31,21.25214222,87.91722405,6.332382457,167,Cabbage,sandy loam
41,24,31,19.84577665,89.39057727,6.056547176,186,Cabbage,sandy loam
41,23,28,20.76487961,88.32658915,6.33604697,181,Cabbage,Unknown
41,19,32,21.13032817,81.88067994,6.124337876,167,Cabbage,sandy loam
37,24,32,21.02059939,83.98029995,6.191061545,175,Cabbage,sandy loam
41,22,27,21.06948351,84.9923776,6.26775644,177,Cabbage,Unknown
41,21,27,18.90647035,80.80168371,6.113541764,161,Cabbage,Unknown
33,23,29,19.25474677,83.98968284,6.046781889,173,Cabbage,Unknown
40,23,28,20.90452691,81.07298303,6.126923927,165,Cabbage,Unknown
40,21,28,19.99203959,84.02554284,6.076205237,182,Cabbage,Unknown
33,22,32,19.00106784,82.71267081,6.050220728,172,Cabbage,sandy loam
33,22,32,20.82285013,87.42189823,6.235599439,175,Cabbage,sandy loam
38,24,31,20.02270821,89.42322515,6.350306249,185,Cabbage,sandy loam
41,20,28,20.37468889,82.01186491,6.008775846,166,Cabbage,Unknown
34,22,31,21.15504509,86.1943783,6.142598404,183,Cabbage,sandy loam
40,24,31,19.54428861,88.2800693,6.338807164,172,Cabbage,sandy loam
35,20,28,21.1899126,89.72803118,6.091568601,176,Cabbage,Unknown
33,21,30,20.62794532,83.36715602,6.235631369,161,Cabbage,sandy loam
34,22,30,19.85266373,86.55951198,6.220911252,186,Cabbage,sandy loam
42,19,28,20.59370252,81.01812064,6.157986813,179,Cabbage,Unknown
41,24,27,20.32866341,84.64766996,6.332893382,178,Cabbage,Unknown
40,19,30,20.51436581,84.52631786,6.209698932,186,Cabbage,sandy loam
42,19,31,18.82292067,83.14695387,6.253981828,187,Cabbage,sandy loam
41,19,32,20.22842097,81.78814428,6.187562663,173,Cabbage,sandy loam
38,24,29,19.17201704,84.23176233,6.217628732,162,Cabbage,Unknown
38,21,31,18.86984611,80.48699307,6.039033735,179,Cabbage,sandy loam
42,22,32,18.52955766,88.1137297,6.265796577,171,Cabbage,sandy loam
34,22,30,19.33958678,82.46614646,6.043194826,170,Cabbage,sandy loam
33,23,27,21.35201516,82.46260706,6.087177382,172,Cabbage,Unknown
41,21,27,18.93791869,85.99483664,6.072973858,189,Cabbage,Unknown
35,19,27,21.33963086,85.03842411,6.223149276,179,Cabbage,Unknown
36,21,30,19.25763749,85.25678249,6.126451517,171,Cabbage,sandy loam
33,23,28,20.42491873,83.59633509,6.200679314,184,Cabbage,Unknown
34,20,27,21.31668608,81.06948016,6.172009115,181,Cabbage,Unknown
42,22,30,20.03104881,88.67797802,6.021141891,168,Cabbage,sandy loam
35,21,29,19.07050274,83.85823982,6.195112578,187,Cabbage,Unknown
40,24,31,18.7512805,80.19353224,6.095184038,172,Cabbage,sandy loam
42,24,30,21.2345188,88.15996277,6.085768352,184,Cabbage,sandy loam
36,24,31,18.51319586,83.29114788,6.186534837,178,Cabbage,sandy loam
41,24,28,20.55199226,85.31432286,6.161114584,173,Cabbage,Unknown
38,20,31,20.86585867,80.14568606,6.064339128,175,Cabbage,sandy loam
37,24,29,20.45125739,85.07096304,6.144675231,175,Cabbage,Unknown
35,20,27,19.49993955,86.39796102,6.002866295,160,Cabbage,Unknown
33,23,30,20.84031579,87.56577194,6.393706536,163,Cabbage,sandy loam
39,20,32,18.74830269,82.4085968,6.124310937,185,Cabbage,sandy loam
40,24,30,21.41594763,82.44590628,6.244303436,189,Cabbage,sandy loam
33,24,29,20.15462049,87.331438,6.302797235,171,Cabbage,Unknown
34,20,32,19.66194181,89.55374105,6.208950658,166,Cabbage,sandy loam
38,21,28,19.29659769,89.03878316,6.109706676,167,Cabbage,Unknown
39,23,31,21.33360009,89.35854192,6.132867617,172,Cabbage,sandy loam
42,22,28,19.83111492,88.40115312,6.314784437,161,Cabbage,Unknown
